track_n,line,lyric,track_title,album
5,29,"'Cause I'm not your princess, this ain't our fairytale",White Horse,Fearless
5,30,I'm gonna find someone someday,White Horse,Fearless
5,31,Who might actually treat me well,White Horse,Fearless
5,32,"This is a big world, that was a small town",White Horse,Fearless
5,33,There in my rear view mirror disappearing now,White Horse,Fearless
5,34,And it's too late for you and your white horse,White Horse,Fearless
5,35,Now it's too late for you and your white horse,White Horse,Fearless
5,36,To catch me now,White Horse,Fearless
5,37,"Oh, whoa, whoa, whoa",White Horse,Fearless
5,38,"Try and catch me now, oh",White Horse,Fearless
5,39,It's too late to catch me now,White Horse,Fearless
10,1,He is sensible and so incredible,The Way I Loved You,Fearless
10,2,And all my single friends are jealous,The Way I Loved You,Fearless
10,3,He says everything I need to hear and it's like,The Way I Loved You,Fearless
10,4,I couldn't ask for anything better,The Way I Loved You,Fearless
10,5,He opens up my door and I get into his car,The Way I Loved You,Fearless
10,6,And he says you look beautiful tonight,The Way I Loved You,Fearless
10,7,And I feel perfectly fine,The Way I Loved You,Fearless
10,8,But I miss screaming and fighting and kissing in the rain,The Way I Loved You,Fearless
10,9,And it's 2AM and I'm cursing your name,The Way I Loved You,Fearless
10,10,You're so in love that you act insane,The Way I Loved You,Fearless
10,11,And that's the way I loved you,The Way I Loved You,Fearless
10,12,Breaking down and coming undone,The Way I Loved You,Fearless
10,13,It's a roller coaster kind of rush,The Way I Loved You,Fearless
10,14,And I never knew I could feel that much,The Way I Loved You,Fearless
10,15,And that's the way I loved you,The Way I Loved You,Fearless
10,16,He respects my space,The Way I Loved You,Fearless
10,17,And never makes me wait,The Way I Loved You,Fearless
10,18,And he calls exactly when he says he will,The Way I Loved You,Fearless
10,19,He's close to my mother,The Way I Loved You,Fearless
10,20,Talks business with my father,The Way I Loved You,Fearless
10,21,He's charming and endearing,The Way I Loved You,Fearless
10,22,And I'm comfortable,The Way I Loved You,Fearless
10,23,But I miss screaming and fighting and kissing in the rain,The Way I Loved You,Fearless
10,24,It's 2AM and I'm cursing your name,The Way I Loved You,Fearless
10,25,You're so in love that you acted insane,The Way I Loved You,Fearless
10,26,And that's the way I loved you,The Way I Loved You,Fearless
10,27,Breaking down and coming undone,The Way I Loved You,Fearless
10,28,It's a roller coaster kind of rush,The Way I Loved You,Fearless
10,29,And I never knew I could feel that much,The Way I Loved You,Fearless
10,30,And that's the way I loved you,The Way I Loved You,Fearless
10,31,He can't see the smile I'm faking,The Way I Loved You,Fearless
10,32,And my heart's not breaking,The Way I Loved You,Fearless
10,33,'Cause I'm not feeling anything at all,The Way I Loved You,Fearless
10,34,And you were wild and crazy,The Way I Loved You,Fearless
10,35,Just so frustrating,The Way I Loved You,Fearless
10,36,"Intoxicating, complicated",The Way I Loved You,Fearless
10,37,Got away by some mistake and now,The Way I Loved You,Fearless
10,38,I miss screaming and fighting and kissing in the rain,The Way I Loved You,Fearless
10,39,It's 2AM and I'm cursing your name,The Way I Loved You,Fearless
10,40,I'm so in love that I acted insane,The Way I Loved You,Fearless
10,41,And that's the way I loved you,The Way I Loved You,Fearless
10,42,Breaking down and coming undone,The Way I Loved You,Fearless
10,43,It's a roller coaster kind of rush,The Way I Loved You,Fearless
10,44,And I never knew I could feel that much,The Way I Loved You,Fearless
10,45,"And that's the way I loved you oh, oh",The Way I Loved You,Fearless
10,46,"And that's the way I loved you oh, oh",The Way I Loved You,Fearless
10,47,Never knew I could feel that much,The Way I Loved You,Fearless
10,48,And that's the way I loved you,The Way I Loved You,Fearless
11,1,Once upon a time,Forever & Always,Fearless
11,2,I believe it was a Tuesday when I caught your eye,Forever & Always,Fearless
11,3,And we caught onto something,Forever & Always,Fearless
11,4,"I hold onto the night, you looked me in the eye and told me you loved me",Forever & Always,Fearless
11,5,Were you just kidding?,Forever & Always,Fearless
11,6,"'Cause it seems to me, this thing is breaking down",Forever & Always,Fearless
11,7,We almost never speak,Forever & Always,Fearless
11,8,I don't feel welcome anymore,Forever & Always,Fearless
11,9,"Baby, what happened? Please tell me",Forever & Always,Fearless
11,10,"'Cause one second it was perfect, now you're halfway out the door",Forever & Always,Fearless
11,11,"And I stare at the phone, he still hasn't called",Forever & Always,Fearless
11,12,And then you feel so low you can't feel nothing at all,Forever & Always,Fearless
11,13,And you flashback to when he said forever and always,Forever & Always,Fearless
11,14,"Oh, and it rains in your bedroom",Forever & Always,Fearless
11,15,Everything is wrong,Forever & Always,Fearless
11,16,It rains when you're here and it rains when you're gone,Forever & Always,Fearless
11,17,'Cause I was there when you said forever and always,Forever & Always,Fearless
11,18,Was I out of line?,Forever & Always,Fearless
11,19,"Did I say something way too honest, made you run and hide",Forever & Always,Fearless
11,20,Like a scared little boy?,Forever & Always,Fearless
11,21,I looked into your eyes,Forever & Always,Fearless
11,22,"Thought I knew you for a minute, now I'm not so sure",Forever & Always,Fearless
11,23,So here's to everything coming down to nothing,Forever & Always,Fearless
11,24,Here's to silence that cuts me to the core,Forever & Always,Fearless
11,25,Where is this going?,Forever & Always,Fearless
11,26,"Thought I knew for a minute, but I don't anymore",Forever & Always,Fearless
11,27,"And I stare at the phone, he still hasn't called",Forever & Always,Fearless
11,28,And then you feel so low you can't feel nothing at all,Forever & Always,Fearless
11,29,And you flashback to when he said forever and always,Forever & Always,Fearless
11,30,"Oh, and it rains in your bedroom",Forever & Always,Fearless
11,31,Everything is wrong,Forever & Always,Fearless
11,32,It rains when you're here and it rains when you're gone,Forever & Always,Fearless
11,33,'Cause I was there when you said forever and always,Forever & Always,Fearless
11,34,"You didn't mean it baby, I don't think so",Forever & Always,Fearless
11,35,"Oh, back up, baby, back up",Forever & Always,Fearless
11,36,Did you forget everything?,Forever & Always,Fearless
11,37,"Back up, baby, back up",Forever & Always,Fearless
11,38,Did you forget everything?,Forever & Always,Fearless
11,39,'Cause it rains in your bedroom,Forever & Always,Fearless
11,40,Everything is wrong,Forever & Always,Fearless
11,41,It rains when you're here and it rains when you're gone,Forever & Always,Fearless
11,42,'Cause I was there when you said forever and always,Forever & Always,Fearless
11,43,"Oh, I stare at the phone, he still hasn't called",Forever & Always,Fearless
11,44,And then you feel so low you can't feel nothing at all,Forever & Always,Fearless
11,45,And you flashback to when we said forever and always,Forever & Always,Fearless
11,46,And it rains in your bedroom,Forever & Always,Fearless
11,47,Everything is wrong,Forever & Always,Fearless
11,48,It rains when you're here and it rains when you're gone,Forever & Always,Fearless
11,49,'Cause I was there when you said forever and always,Forever & Always,Fearless
11,50,You didn't mean it baby,Forever & Always,Fearless
11,51,"You said forever and always, yeah",Forever & Always,Fearless
12,1,"I'm five years old, it's getting cold, I've got my big coat on",The Best Day,Fearless
12,2,"I hear your laugh and look up smiling at you, I run and run",The Best Day,Fearless
12,3,Past the pumpkin patch and the tractor rides,The Best Day,Fearless
12,4,"Look now, the sky is gold",The Best Day,Fearless
12,5,I hug your legs and fall asleep on the way home,The Best Day,Fearless
12,6,I don't know why all the trees change in the fall,The Best Day,Fearless
12,7,But I know you're not scared of anything at all,The Best Day,Fearless
12,8,Don't know if Snow White's house is near or far away,The Best Day,Fearless
12,9,But I know I had the best day with you today,The Best Day,Fearless
12,10,I'm thirteen now,The Best Day,Fearless
12,11,And don't know how my friends could be so mean,The Best Day,Fearless
12,12,I come home crying and you hold me tight and grab the keys,The Best Day,Fearless
12,13,And we drive and drive until we found a town far enough away,The Best Day,Fearless
12,14,And we talk and window shop 'til I've forgotten all their names,The Best Day,Fearless
12,15,I don't know who I'm going to talk to now at school,The Best Day,Fearless
12,16,But I know I'm laughing on the car ride home with you,The Best Day,Fearless
12,17,Don't know how long it's going to take to feel okay,The Best Day,Fearless
12,18,But I know I had the best day with you today,The Best Day,Fearless
12,19,"I have an excellent father, his strength is making me stronger",The Best Day,Fearless
12,20,"God smiles on my little brother, inside and out",The Best Day,Fearless
12,21,He's better than I am,The Best Day,Fearless
12,22,I grew up in a pretty house and I had space to run,The Best Day,Fearless
12,23,And I had the best days with you,The Best Day,Fearless
12,24,There is a video I found from back when I was three,The Best Day,Fearless
12,25,You set up a paint set in the kitchen and you're talking to me,The Best Day,Fearless
12,26,It's the age of princesses and pirate ships and the seven dwarfs,The Best Day,Fearless
12,27,And Daddy's smart,The Best Day,Fearless
12,28,And you're the prettiest lady in the whole wide world,The Best Day,Fearless
12,29,And now I know why all the trees change in the fall,The Best Day,Fearless
12,30,I know you were on my side even when I was wrong,The Best Day,Fearless
12,31,And I love you for giving me your eyes,The Best Day,Fearless
12,32,For staying back and watching me shine,The Best Day,Fearless
12,33,"And I didn't know if you knew, so I'm taking this chance to say",The Best Day,Fearless
12,34,That I had the best day with you today,The Best Day,Fearless
1,NA,NA,Fearless,Fearless
3,NA,NA,Love Story,Fearless
4,NA,NA,Hey Stephen,Fearless
6,NA,NA,You Belong with Me,Fearless
7,NA,NA,Breathe (Ft. Colbie Caillat),Fearless
8,NA,NA,Tell Me Why,Fearless
9,NA,NA,You're Not Sorry,Fearless
13,NA,NA,Change,Fearless
1,1,"You were in college, working part-time, waiting tables",Mine,Speak Now
1,2,Left a small town and never looked back,Mine,Speak Now
1,3,"I was a flight risk, with a fear of falling",Mine,Speak Now
1,4,"Wondering why we bother with love, if it never lasts",Mine,Speak Now
1,5,"I say, ""Can you believe it?""",Mine,Speak Now
1,6,As we're lying on the couch,Mine,Speak Now
1,7,"The moment, I could see it",Mine,Speak Now
1,8,"Yes, yes, I can see it now",Mine,Speak Now
1,9,"Do you remember, we were sitting there, by the water?",Mine,Speak Now
1,10,You put your arm around me for the first time,Mine,Speak Now
1,11,You made a rebel of a careless man's careful daughter,Mine,Speak Now
1,12,You are the best thing that's ever been mine,Mine,Speak Now
1,13,"Flash forward, and we're taking on the world together",Mine,Speak Now
1,14,And there's a drawer of my things at your place,Mine,Speak Now
1,15,You learn my secrets and figure out why I'm guarded,Mine,Speak Now
1,16,You say we'll never make my parents' mistakes,Mine,Speak Now
1,17,But we got bills to pay,Mine,Speak Now
1,18,We got nothing figured out,Mine,Speak Now
1,19,When it was hard to take,Mine,Speak Now
1,20,"Yes, yes",Mine,Speak Now
1,21,This is what I thought about:,Mine,Speak Now
1,22,"Do you remember, we were sitting there, by the water?",Mine,Speak Now
1,23,You put your arm around me for the first time,Mine,Speak Now
1,24,You made a rebel of a careless man's careful daughter,Mine,Speak Now
1,25,You are the best thing that's ever been mine,Mine,Speak Now
1,26,Do you remember all the city lights on the water?,Mine,Speak Now
1,27,You saw me start to believe for the first time,Mine,Speak Now
1,28,You made a rebel of a careless man's careful daughter,Mine,Speak Now
1,29,You are the best thing that's ever been mine,Mine,Speak Now
1,30,"And I remember that fight, 2:30 AMAs everything was slipping right out of our hands",Mine,Speak Now
1,31,"I ran out, crying, and you followed me out into the street",Mine,Speak Now
1,32,Braced myself for the goodbye,Mine,Speak Now
1,33,'Cause that's all I've ever known,Mine,Speak Now
1,34,"Then, you took me by surprise",Mine,Speak Now
1,35,"You said, ""I'll never leave you alone.""",Mine,Speak Now
1,36,"You said, ""I remember how we felt, sitting by the water",Mine,Speak Now
1,37,"And every time I look at you, it's like the first time",Mine,Speak Now
1,38,I fell in love with a careless man's careful daughter,Mine,Speak Now
1,39,"She is the best thing that's ever been mine""",Mine,Speak Now
1,40,"Hold on, make it last",Mine,Speak Now
1,41,"Hold on, never turn back",Mine,Speak Now
1,42,You made a rebel of a careless man's careful daughter,Mine,Speak Now
1,43,You are the best thing that's ever been mine,Mine,Speak Now
1,44,"Yeah, yeah",Mine,Speak Now
1,45,Do you believe it? (Hold on),Mine,Speak Now
1,46,We're gonna make it now (Hold on),Mine,Speak Now
1,47,And I can see it,Mine,Speak Now
1,48,"Yeah, yeah",Mine,Speak Now
1,49,I can see it now (See it now),Mine,Speak Now
2,1,The way you move is like a full on rainstorm,Sparks Fly,Speak Now
2,2,And I'm a house of cards,Sparks Fly,Speak Now
2,3,You're the kind of reckless,Sparks Fly,Speak Now
2,4,That should send me running,Sparks Fly,Speak Now
2,5,But I kinda know that I won't get far,Sparks Fly,Speak Now
2,6,And you stood there in front of me,Sparks Fly,Speak Now
2,7,Just close enough to touch,Sparks Fly,Speak Now
2,8,Close enough to hope you couldn't see,Sparks Fly,Speak Now
2,9,What I was thinking of,Sparks Fly,Speak Now
2,10,Drop everything now,Sparks Fly,Speak Now
2,11,Meet me in the pouring rain,Sparks Fly,Speak Now
2,12,Kiss me on the sidewalk,Sparks Fly,Speak Now
2,13,Take away the pain,Sparks Fly,Speak Now
2,14,'Cause I see sparks fly whenever you smile,Sparks Fly,Speak Now
2,15,"Get me with those green eyes, baby, as the lights go down",Sparks Fly,Speak Now
2,16,Give me something that'll haunt me when you're not around,Sparks Fly,Speak Now
2,17,'Cause I see sparks fly whenever you smile,Sparks Fly,Speak Now
